,productId,type,sourceCountryCode,sourceLangCode,title,text,isRecommended,verifiedPurchase,verifiedReviewer,anonymousReviewer,positiveFeedbacksCount,negativeFeedbacksCount,submissionOn,updatedOn,itemType,primaryRatingValue,sec_appearance,sec_product_quality,sec_value_for_money,sec_works_as_expected,reviewerName,sec_mean,sec_primary_diff,sec_primary_abs_diff
371,50511857,app,ca,en,Disappointed ,"We really tried to make this mattress work. Unfortunately, within a few weeks it started to sag and within a few months time we couldn’t even sit on the mattress without touching the bed frame because it sunk so badly. It was even hard to get out of with it turning so soft - and not soft in a good way!",False,False,True,False,9,0,2025-08-18 11:35:45+00:00,2025-10-16 00:20:56+00:00,art,1.0,1.0,1.0,1.0,1.0,Rebecka,1.0,0.0,0.0
372,50511857,email,ca,en,King Bed not King size,"King size is not for a king size when we asked can we return it , Ikea said we cant do it now.",,True,False,False,8,0,2025-08-15 19:46:11+00:00,2025-11-06 09:12:32+00:00,art,1.0,3.0,3.0,1.0,,Shobby,2.3333333333333335,1.3333333333333335,1.3333333333333335
373,50511857,web,us,en,Back Pain,"I was loving this mattress for the first couple nights, glad to not be on a crazy soft bed, but I've now been having horrible intense back pain and I've tried every different sleeping position and pillow support and it is just not helping. Too firm, too much back pain.",True,False,True,False,17,0,2025-08-15 13:47:53+00:00,2025-11-08 13:58:33+00:00,art,2.0,4.0,4.0,4.0,1.0,Katherine,3.25,1.25,1.25
374,50511857,web,us,en,Surprisingly Comfortable and Durable,"We got this mattress as a temporary mattress until we could get something a little nicer. Well, turn out, in a four bedroom house, this is our favorite mattress. We've had it for a year now and we've had zero complaints. We are actually going to pick up another one this week.",True,False,True,False,14,0,2025-08-14 19:57:40+00:00,2025-11-02 23:12:46+00:00,art,5.0,5.0,5.0,5.0,5.0,Joshua,5.0,0.0,0.0
375,50511857,email,ca,en,New mattress- decent price!,"I love my new mattress. I love that I can shove it into my hatchback and open it up at home. I’ve had it a few months now and it’s great. My last mattress from Ike’s lasted 10 years!! Though I should’ve replaced it sooner, hoping this one lasts just as long. I love the warranty tho I didn’t need it for my last one! Thanks! ",True,True,False,False,6,0,2025-08-12 23:30:20+00:00,2025-10-16 00:20:59+00:00,art,5.0,5.0,5.0,5.0,5.0,Christine,5.0,0.0,0.0
376,50511857,email,ca,en,Adequate,I would not recommend these mattresses for adult use.  They are quite thin and not particularly comfortable for a good nights sleep.  We purchased them for our young grandchildren who stay over only occasionally.  ,True,True,False,False,4,0,2025-08-12 13:30:09+00:00,2025-10-16 00:21:30+00:00,art,3.0,3.0,3.0,3.0,3.0,Denise,3.0,0.0,0.0
377,50511857,app,au,en,So far so good,I have used it for over a month and it feels comfortable and I have a good nights sleep. Interesting to see how long it lasts.,True,False,True,False,2,0,2025-08-09 22:51:57+00:00,2025-09-14 15:50:42+00:00,art,4.0,4.0,4.0,4.0,4.0,Shevonne,4.0,0.0,0.0
378,50511857,email,us,en,Comfortable!,"We chose this mattress for our guest room, but we were the first to use it. Just the right level of support and comfort. Our guests will love it!",True,True,False,False,8,0,2025-08-08 20:45:27+00:00,2025-10-20 20:04:36+00:00,art,5.0,5.0,5.0,5.0,5.0,Mary,5.0,0.0,0.0
379,50511857,web,ca,en,So far so good!,"Really comfortable (to me anyway), I've only slept on it for a few weeks so I can't tell in the long run but so far I really like it.",True,False,True,True,3,0,2025-08-07 17:23:37+00:00,2025-10-16 00:21:41+00:00,art,5.0,5.0,5.0,4.0,5.0,Anonymous reviewer,4.75,-0.25,0.25
380,50511857,email,in,en,Best ,My children you is matter Delhi jumping,,True,False,False,0,0,2025-08-07 06:39:12+00:00,2025-08-13 12:12:14+00:00,art,5.0,5.0,5.0,1.0,,Branson,3.6666666666666665,-1.3333333333333335,1.3333333333333335
381,50511857,web-profile,ca,en,Mattress stain,"Disappointed- after unwrapping the brand new mattress, which comes rolled and air-sealed protecting the inside surface, there are two faint stains that are visible in the centre of the mattress. It's unsettling after spending $507.37 on this product from IKEA. ",True,True,False,False,8,0,2025-08-07 04:17:49+00:00,2025-09-29 05:29:24+00:00,art,2.0,1.0,3.0,3.0,3.0,Salvatore,2.5,0.5,0.5
382,50511857,email,au,en,Firm yet comfortable ,Firm yet comfortable ,True,True,False,False,0,0,2025-08-06 01:59:23+00:00,2025-08-08 14:01:33+00:00,art,5.0,5.0,5.0,5.0,5.0,Marie,5.0,0.0,0.0
383,50511857,app,nl,en,A bit disappointed ,"I bought this mattress 8 months ago in size 140*200. I weigh 53kg/160cm and sleep alone. Even with my weight it is sags, I turn it over every month, otherwise a hole forms in the place where I sleep. I dread to imagine if I slept on it together with my partner every night. I did not expect that I would have such troubles with the hard version of this mattress.",False,False,True,False,1,0,2025-08-04 21:36:56+00:00,2025-10-03 19:48:51+00:00,art,3.0,5.0,3.0,3.0,3.0,Elena,3.5,0.5,0.5
384,50511857,web,au,en,Back pain which was never before. Disappointed 😞 ,"Within the first year of use, I noticed a significant decline in the firmness and support of the mattress. It became noticeably softer than when I first purchased it, and shortly after, I began experiencing persistent back pain — something I had never dealt with before.

To confirm my suspicion that the mattress was the cause, I began sleeping in a different room on another bed. Within 3–4 months, my back pain noticeably improved and eventually subsided. This clearly indicated that the mattress had deteriorated in quality and was no longer suitable for proper back support.

This experience has been extremely disappointing, especially considering IKEA’s reputation for quality and customer satisfaction. I believe the mattress is either defective or has worn out prematurely, which should not happen within such a short period under normal use.

Extremely disappointed!!!",False,False,True,False,9,0,2025-08-04 02:01:43+00:00,2025-10-16 03:18:40+00:00,art,1.0,4.0,1.0,2.0,1.0,Aadil,2.0,1.0,1.0
385,50511857,email,au,en,Loving my comfortable new mattress.,"Was worried this would be no good, given that it is rolled up for delivery, but it's so comfortable. Such a bargain! ",,True,False,False,0,0,2025-08-03 01:59:58+00:00,2025-08-08 10:40:14+00:00,art,5.0,5.0,5.0,5.0,5.0,Kerrie,5.0,0.0,0.0
386,50511857,web,ca,en,Disappointed ,"Very disappointed with this mattress.
It completely loses its shape — as soon as you sit or lie on it, it flattens down to about 5 cm. It feels like you’re sleeping directly on the floor. There is no support at all. It does not match the description or the advertised features. I do not recommend it.Ну ",True,False,True,False,13,0,2025-08-02 18:19:40+00:00,2025-11-06 09:12:44+00:00,art,1.0,1.0,1.0,2.0,1.0,Anastasiia,1.25,0.25,0.25
387,50511857,email,au,en,Good ,My son likes it ,,True,False,False,1,0,2025-07-30 04:07:19+00:00,2025-10-20 03:27:15+00:00,art,5.0,4.0,4.0,5.0,5.0,Sarah,4.5,-0.5,0.5
388,50511857,email,ca,en,Squishiest bed you will ever sit on,"Genuinely, you would be better off buying a bunch of pillows and tying it together as a raft and putting that on your bed frame. A wet napkin has more support. 

It’s listed as “firm” but honestly, it is so so far from it. Wish it was easier to return/exchange. ",False,True,False,False,14,0,2025-07-29 14:11:59+00:00,2025-11-06 09:13:03+00:00,art,1.0,5.0,1.0,1.0,1.0,Fionn,2.0,1.0,1.0
389,50511857,email,ca,en,Very happy with this mattress,After sleeping on a very firm mattress this is wonderful.  There is structure to it but it moulds well to hips and shoulders for sleeping.  Very comfortable. ,True,True,False,False,10,0,2025-07-28 12:28:15+00:00,2025-10-16 00:22:16+00:00,art,5.0,5.0,5.0,5.0,5.0,Sue,5.0,0.0,0.0
390,50511857,web,au,en,Bad quality 0 rating ,"am writing to express my disappointment with the mattress purchased from your store. Unfortunately, the quality of the 
product has not met my expectations.",True,False,True,False,4,0,2025-07-27 11:57:11+00:00,2025-10-16 02:57:41+00:00,art,1.0,1.0,1.0,1.0,1.0,Sandeep,1.0,0.0,0.0
391,50511857,app,us,en,Hole in the new mattress.,"Name: There's a hole in the new mattress.  
We tried it in the store yesterday and it was great—soft but not too soft—so we decided to buy it. We also bought a Malm bed frame, which we just finished assembling today. That's why we only just opened the mattress, only to find a cut hole on it. We’ve taken photos as proof.  
",False,False,True,False,19,0,2025-07-25 19:46:21+00:00,2025-09-29 22:33:23+00:00,art,3.0,1.0,3.0,4.0,2.0,Chanchan,2.5,-0.5,0.5
392,50511857,email,us,en,Good Hybrid,"It's very personal, but I really liked it because it's firm and comfortable.",True,True,False,False,9,0,2025-07-25 13:22:20+00:00,2025-08-26 03:07:08+00:00,art,5.0,,,,,Luiz,,,
393,50511857,web-profile,ca,en,No support AT ALL,"Back pain and shoulder pain, I paid 600 CAD for this, i am 28 and thought had back problems but I noticed it is only when I wake up every day. I am changing this mattress and throwing this one away!",True,True,False,False,10,0,2025-07-23 11:38:37+00:00,2025-11-06 09:13:12+00:00,art,1.0,2.0,1.0,1.0,1.0,Santiago,1.25,0.25,0.25
394,50511857,app,us,en,not very good ,not firm and i have the worst back pain ,False,False,True,False,17,0,2025-07-22 01:26:31+00:00,2025-11-02 23:12:22+00:00,art,1.0,1.0,1.0,1.0,1.0,Maame,1.0,0.0,0.0
395,50511857,web,us,en,Made my back hurt,"I've never had back problems from a mattress before (and I've been sleeping on blue plastic dorm mattresses for the past 4 years), but this mattress gave me really intense back pain. I had the medium firm, and after trying out others at the store I would say that none of the ikea spring mattresses are very firm at all. they feel like they have little structure, especially around the edges. I replaced with a different mattress that also makes my back hurt, so in general I would recommend staying away from ikea for mattresses. The opportunity to exchange 1 time is a far worse deal than the other companies that offer full returns and refunds. Ikea mattresses are low quality and uncomfortable, and after you buy one you're stuck with that purchase of a crap mattress even if you exchange for a different ikea one. No refunds.",False,False,True,False,15,0,2025-07-21 15:37:55+00:00,2025-11-02 23:12:23+00:00,art,1.0,3.0,2.0,2.0,2.0,Joey,2.25,1.25,1.25
396,50511857,email,ca,en,It's okay,"After two months, I'm finding the mattress sinking in where I sleep the most. It's not amazing feeling. Get a boxspring.",,True,False,False,7,0,2025-07-21 14:35:30+00:00,2025-11-06 09:13:26+00:00,art,3.0,4.0,2.0,4.0,3.0,Rahma,3.25,0.25,0.25
397,50511857,web-profile,us,en,I wanted to like it,"This is my first time having a twin mattress from Ikea in a very, very long time. I wanted to love this mattress when I got it, however it sleeps firmer than expected after trying it (laying on it) in the store. ",True,True,False,False,2,0,2025-07-20 20:46:41+00:00,2025-10-15 01:34:47+00:00,art,3.0,5.0,4.0,5.0,3.0,Mika,4.25,1.25,1.25
398,50511857,app,au,en,Gave me back pain :(,I’ve never experienced back pain from sleeping on any mattress until now—this one caused significant discomfort for the first time. I’m requesting a refund to replace it.,False,False,True,False,14,0,2025-07-20 11:30:17+00:00,2025-11-06 23:27:12+00:00,art,1.0,4.0,2.0,1.0,1.0,Naret,2.0,1.0,1.0
399,50511857,email,in,en,Compatibility issues !,Purchased this mattress for the same measurement bed. The mattress is quite a bit smaller. Atleast a two inch gap on each side which leads to the mattress shifting constantly!!,True,True,False,False,3,0,2025-07-20 11:27:44+00:00,2025-10-25 21:51:59+00:00,art,1.0,2.0,3.0,1.0,1.0,D,1.75,0.75,0.75
400,50511857,web,ca,en,Ok as a temporary solution ,"We purchased this mattress in firm for our cottage. It’s convenient that it comes rolled and was easy to open and expanded fast. I found there was a minimal amount of off-gassing, not as much as I expected. The firm mattress is definitely not very firm but I was warned about that. I find it sinks easily at the middle and especially sinks when two people are on it. It’s fine as a cottage mattress to be used a few weeks a year but I wouldn’t recommend it for daily use. If it wasn’t such a hastle to return it I probably would try something else. ",True,False,True,False,7,0,2025-07-17 17:41:59+00:00,2025-11-06 09:13:28+00:00,art,3.0,4.0,3.0,3.0,3.0,Ashley,3.25,0.25,0.25
401,50511857,email,au,en,But aoft as expected ,When trying at the shop was feels fine. But after usage of few days it feels bit soft and my back bit uncomfortable in the morning. ,True,True,False,False,2,0,2025-07-17 01:55:59+00:00,2025-08-24 09:30:02+00:00,art,4.0,5.0,4.0,4.0,3.0,Suvd,4.0,0.0,0.0
402,50511857,app,au,en,back pain ,"After 2 years, it’s started hurting my back.
You can clearly feel that the springs aren’t holding up the same anymore. The middle part sinks in, and it no longer provides proper support.",,False,True,False,9,0,2025-07-14 02:06:58+00:00,2025-10-13 18:04:04+00:00,art,2.0,3.0,1.0,3.0,1.0,Bruce,2.0,0.0,0.0
403,50511857,web,us,en,Disappointing Quality – Unusable After Just Two Weeks,"I initially found the mattress comfortable for about two weeks, but then I started experiencing back pain. I weigh under 180 lbs, so it’s disappointing that the mattress lost its supportive quality so quickly.

I contacted customer service regarding the return/exchange policy, explaining that I received the product on the evening of April 11 and couldn’t assemble it that same day. I tried to reason with the representative, but they rigidly stuck to the policy without consideration.

Now I’m left with an unusable mattress, a waste of money, and a very frustrating experience. It’s unfortunate that customer service was unwilling to engage in effective communication or show any flexibility, especially given the poor performance of the product after such a short time.",True,False,True,False,17,0,2025-07-12 13:04:20+00:00,2025-11-02 23:12:37+00:00,art,1.0,1.0,1.0,1.0,1.0,Ivan,1.0,0.0,0.0
404,50511857,web,us,en,"Extremely hard, a little small","I've tried everything to try to make this mattress work, but it's just so thin and hard. I'm mostly a side sleeper and I literally wake up with whatever limbs I'm lying on asleep and numb every morning now. I was literally starting to think I was becoming arthritic in my 20s, but this doesn't happen when I go away and sleep on a normal bed. I think it's gotten worse over time, but I'm only 120 lbs and I've had it for less than a year so it really shouldn't be worn out already. I've tried three different mattress toppers, even layered, and it's still so hard.

Also, I purchased a Full to go with the Tarva bed frame in Full/Double and it's kind of small, there's a lot of room left in the frame. All my bedding is a bit big as well, so this isn't really a standard size.

Overall, probably should have splurged on a bigger and better mattress, might as well sleep on the floor at this point.",False,False,True,False,7,0,2025-07-10 18:17:08+00:00,2025-11-02 23:12:41+00:00,art,1.0,4.0,1.0,2.0,1.0,Lauren,2.0,1.0,1.0
405,50511857,email,ca,en,Excellent Firm Mateess. ,Great matress for the price. ,,True,False,False,1,0,2025-07-09 14:33:07+00:00,2025-10-02 22:34:04+00:00,art,5.0,4.0,4.0,4.0,5.0,Richard,4.25,-0.75,0.75
406,50511857,app,nl,en,Bad experience ,"After exact 8 months, I started hearing a noise of spring 
Secondly it’s very difficult to come out from bad it makes it difficult. You can’t sleep on edges, else you will fall",False,False,True,False,6,0,2025-07-05 22:05:11+00:00,2025-10-03 19:49:36+00:00,art,1.0,1.0,1.0,1.0,1.0,Vasudha,1.0,0.0,0.0
407,50511857,email,ca,en,Very comfortable ,My 94 year old father is finding this mattress super comfortable ,True,True,False,False,5,0,2025-07-05 21:59:04+00:00,2025-10-02 21:24:33+00:00,art,5.0,5.0,5.0,5.0,5.0,Stephanie,5.0,0.0,0.0
408,50511857,app,us,en,Not firm! ,This mattress is not firm! It literally feels like i’m sleeping on a bunch of pillows. I wake up with back pain every single day. ,False,False,True,False,6,0,2025-07-05 04:59:59+00:00,2025-09-08 18:45:42+00:00,art,1.0,1.0,1.0,1.0,1.0,Mayra,1.0,0.0,0.0
409,50511857,email,us,en,Great Matress!,Perfect firmness and softness. Just right.,True,True,False,False,2,0,2025-07-04 19:13:01+00:00,2025-09-01 14:52:57+00:00,art,5.0,5.0,5.0,5.0,5.0,Joana,5.0,0.0,0.0
410,50511857,web,us,en,The mattresses size ,"The size of the mattress not actual  size . It’s not even close to 9 1/2 inches, actually it is 6 inches. Very disappointing, we but it for ill person who has problems with height of the bed hard to get up.also it too soft , ",False,False,True,False,7,0,2025-07-03 02:25:49+00:00,2025-09-08 18:49:57+00:00,art,1.0,2.0,2.0,2.0,1.0,Sergey,1.75,0.75,0.75
411,50511857,web,au,en,Don’t buy,Started getting so much back pain since using this mattress. I wish i could get my money back. ,False,False,True,False,9,0,2025-07-01 23:22:52+00:00,2025-10-13 18:04:15+00:00,art,1.0,1.0,1.0,1.0,1.0,Saumya,1.0,0.0,0.0
412,50511857,web-profile,au,en,Not recommended at all,"It might feel decent for the first couple of months, but the quality quickly deteriorates. The springs lose support fast, and I now wake up with severe back pain after every single sleep. Extremely disappointed, this mattress turned out to be a total waste of money.",False,True,False,False,8,0,2025-07-01 13:32:31+00:00,2025-10-13 18:04:41+00:00,art,1.0,1.0,1.0,1.0,1.0,Mahmoud,1.0,0.0,0.0
413,50511857,web-profile,us,en,Comfortable and firm,Comfortable and firm,True,True,False,False,1,0,2025-07-01 00:48:20+00:00,2025-09-01 05:51:12+00:00,art,5.0,5.0,5.0,4.0,5.0,Vivek,4.75,-0.25,0.25
414,50511857,email,ca,en,Not as comfy as my last purchase,Our other bed in our house has the same mattress but purchased a few years back. I don’t know why but this one is not as comfortable as the last one.,True,True,False,False,11,0,2025-06-30 12:08:51+00:00,2025-09-17 10:03:47+00:00,art,4.0,5.0,3.0,4.0,3.0,Lise,3.75,-0.25,0.25
415,50511857,app,ca,en,Horrible ,Its not the same as it is when tested in  the store or for few weeks. It totally is worthless. Its not even semifirm. Didn't expect this from IKEA.,False,False,True,False,10,0,2025-06-27 18:36:44+00:00,2025-11-06 09:13:48+00:00,art,1.0,4.0,1.0,1.0,1.0,Vishal,1.75,0.75,0.75
416,50511857,web-profile,au,en,Dont waste your money,"Please don't waste your money buying this, within some time springs will decompress and you will have the worst pain in your back. ",True,True,False,False,18,0,2025-06-21 05:50:33+00:00,2025-10-23 11:47:16+00:00,art,1.0,1.0,1.0,1.0,1.0,Syed,1.0,0.0,0.0
417,50511857,email,ca,en,Super confortable ,Super confortable,True,True,False,False,2,0,2025-06-20 13:16:17+00:00,2025-07-09 16:43:56+00:00,art,5.0,5.0,5.0,5.0,5.0,Nesrine,5.0,0.0,0.0
418,50511857,web,ca,en,Horribly unconfortable,"I would not call this a medium-firm mattress.  Its an odd combination of too-hard and too-soft.  The ""zones"" are so pronounced and really poorly placed.  The 'soft' zone is waaay too soft and oddly placed so low you have to sleep in the centre of the mattress, not at the top.  I""m not super tall but my feet were touching the bottom of the mattress.  The 'firm' zone is too hard and i woke up feeling like id been punched in the ribs all night.  I gave it a good go for almost 30 days but had to return it.  ",False,False,True,False,9,0,2025-06-20 02:31:10+00:00,2025-11-06 09:14:01+00:00,art,1.0,2.0,1.0,1.0,1.0,Jamiel,1.25,0.25,0.25
419,50511857,web-profile,ca,en,Not the quality or comfort of my last Ikea mattress,"Sitting up or lying down, this mattress makes me feel I’m on jello. No support whatsoever. Every morning I wake with backache. Such a difference from my previous ikea mattress. Sooner or later I will have to buy a better one.",True,True,False,False,5,0,2025-06-18 15:43:10+00:00,2025-11-06 09:14:14+00:00,art,1.0,5.0,1.0,1.0,1.0,Daryl,2.0,1.0,1.0
420,50511857,app,ca,en,"Firm? Sadly, No",I need a firm mattress for back issues. The mattress is so soft that you sink into it ... and unfortunately so soft that I am in constant pain.  Not recommended.,False,False,True,False,6,0,2025-06-09 14:59:46+00:00,2025-11-06 09:14:23+00:00,art,3.0,5.0,3.0,5.0,1.0,Danguole,3.5,0.5,0.5
421,50511857,email,us,en,Not as good as the outgoing model,Sadly the model this replaces was cheaper and far more comfortable. Let’s just hope this one doesn't stick around long. ,False,True,False,False,17,0,2025-06-09 13:58:22+00:00,2025-10-15 01:36:21+00:00,art,2.0,3.0,2.0,1.0,1.0,Nick,1.75,-0.25,0.25
422,50511857,web-profile,ca,en,Poor quality ,"Saggy in the first week, very disappointed. I don't recommend buying this mattress. ",False,True,False,False,7,0,2025-06-09 04:23:20+00:00,2025-11-06 09:14:25+00:00,art,1.0,3.0,1.0,1.0,1.0,Victoria,1.5,0.5,0.5
423,50511857,app,us,en,Too cold,It's cheap but very cold. I had to use electric blanket. But it is cheap.,False,False,True,False,4,0,2025-06-03 04:23:12+00:00,2025-09-02 18:14:57+00:00,art,1.0,1.0,1.0,5.0,1.0,Jamal,2.0,1.0,1.0
424,50511857,web-profile,us,en,"The worst, ruined my faith in IKEA.","So my mattress go to wash no longer available so we got this one..yuck..
The first month we were like oh well at least we can sleep..
It smelled plasticky..it made me itch..I slept on a blanket.
And it died quickly..we had it 4 months and I had to go to cali..my husband said he had to sleep in the middle as the sides were soft..we got it in September..the 24th.
This was February. I got home and dreaded sleeping on it.By April it was a soft squishy mess..we tossed it last week...9 months..we did not replace it at IKEA ..in fact we don't feel IKEA is all that anymore. We are out alot of money. My new cheap Amazon knock off doesn't smell and my back does not hurt.",True,True,False,False,11,0,2025-06-03 03:59:40+00:00,2025-09-08 18:52:02+00:00,art,1.0,4.0,1.0,1.0,1.0,Nicole,1.75,0.75,0.75
425,50511857,email,au,en,Very good ,Very good ,True,True,False,False,2,0,2025-05-29 01:31:59+00:00,2025-07-04 06:49:08+00:00,art,5.0,5.0,5.0,5.0,5.0,Taesuk,5.0,0.0,0.0
426,50511857,web-profile,ca,en,Extremely comfortable ,Bought for my teenage son and he loves it. He is the size of a grown man and finds it very comfortable. I have slept on it a few times and decided to get one for myself. ,True,True,False,False,3,0,2025-05-27 17:09:40+00:00,2025-08-22 20:55:53+00:00,art,4.0,5.0,4.0,4.0,4.0,Heather,4.25,0.25,0.25
427,50511857,web-profile,us,en,Terrible Fume,Smells awful !!! Chemical fumes !! Bad quality !!,False,True,False,False,11,0,2025-05-26 06:21:45+00:00,2025-09-08 18:52:36+00:00,art,1.0,5.0,1.0,1.0,1.0,Ria,2.0,1.0,1.0
428,50511857,email,au,en,Don't want to get out of bed.,"This mattress was an excellent price,
Being able to lie on it in the showroom was a help. Being medium firm it suits my bones perfectly. Highly recommend.",,True,False,False,8,0,2025-05-25 01:35:17+00:00,2025-07-20 17:30:11+00:00,art,5.0,4.0,5.0,5.0,5.0,Barbara,4.75,-0.25,0.25
429,50511857,email,ca,en,Valevag Hybrid Mattress ,"Just the right level of comfort, not too soft and not too hard. Enjoy this mattress. I sleep on it every night.",True,True,False,False,3,0,2025-05-24 12:28:02+00:00,2025-07-25 15:28:16+00:00,art,5.0,5.0,5.0,5.0,5.0,Nalini,5.0,0.0,0.0
430,50511857,email,au,en,Firm but comfortable ,"We checked out the reviews of this product before purchasing and found that the positive reviews were pretty accurate. This mattress is firm but comfortable to sleep on, which is what we were after. ",True,True,False,False,4,0,2025-05-24 04:18:13+00:00,2025-11-08 07:52:32+00:00,art,5.0,5.0,5.0,5.0,5.0,Fiona,5.0,0.0,0.0
431,50511857,email,au,en,Firm but comfortable,"Good quality mattress. Perfect for our spare room. On the firmer side as we'd hoped, very comfortable.",True,True,False,True,3,0,2025-05-24 01:52:45+00:00,2025-07-04 06:49:16+00:00,art,5.0,5.0,5.0,5.0,5.0,Anonymous reviewer,5.0,0.0,0.0
432,50511857,email,au,en,Uncomfortable ,I don’t like this mattress. I can’t get sleep. It’s not good. ,True,True,False,False,3,0,2025-05-23 23:10:30+00:00,2025-10-13 18:05:13+00:00,art,1.0,5.0,1.0,1.0,1.0,Mary,2.0,1.0,1.0
433,50511857,email,ca,en,Valenvag,Such a comfortable  mattress ,,True,False,False,0,0,2025-05-21 04:38:35+00:00,2025-05-27 10:41:58+00:00,art,5.0,5.0,5.0,5.0,,Cory,5.0,0.0,0.0
434,50511857,email,au,en,Fabulous mattress!,"An absolutely fabulous mattress and affordable, too.",True,True,False,False,1,0,2025-05-21 00:53:01+00:00,2025-07-04 06:49:20+00:00,art,5.0,5.0,5.0,5.0,5.0,Peter,5.0,0.0,0.0
435,50511857,email,us,en,It was just what i was looking for. ,I needed a new bed.... something simple yet comfortable. I was glad I found this mattress.  ,True,True,False,False,5,0,2025-05-19 17:35:44+00:00,2025-09-01 14:54:17+00:00,art,5.0,5.0,5.0,5.0,5.0,Ken,5.0,0.0,0.0
436,50511857,email,au,en,Awful quality ,It looks nice but you will definitely get a backache after the first night of sleeping on it even if you are an athlete the quality of the springs are awful and it bend when you lay on it,,True,False,False,7,0,2025-05-19 00:52:41+00:00,2025-10-13 18:05:27+00:00,art,1.0,3.0,1.0,1.0,1.0,Ali,1.5,0.5,0.5
437,50511857,web,us,en,Very hard!,"Tried both: Firm and Medium/Firm.

At glance, the mattress appears to be well made and comfortable.

When you press with your hand it goes down as if is soft and when you lie down in store (for maybe 5 min or 10) you feel you can do it!

I think the layer of foam on top of the springs may be too thin.

Well, a whole night of sleep is a very different story: lying down after a few hours, the body starts aching, and keeps aching...And the body stays aching next day, then you go to bed again, and the ache never goes away and builds up.

Then I bough an Ikea mattress top trying to fix the problem. 
For me, it didn't! The body still aches.

So, $300 without possibility of return is a very high risk.

Hopefully I can bring back for a return card and buy something else... mattress, will get somewhere else.",False,False,True,False,30,0,2025-05-18 14:11:10+00:00,2025-10-25 22:19:10+00:00,art,1.0,5.0,2.0,1.0,1.0,Andrea,2.25,1.25,1.25
438,50511857,web-profile,us,en,Love for kids' rooms,"We bought 2 of these 11 months ago in queen/firm for our kids' rooms. They are super comfortable, firm and supportive. I end up sleeping with them often, and I prefer their mattresses to my own at this point. The sides/edges are not as reinforced as other mattresses we have had, but I don't sit on the edge of the bed very often, so it's not an issue. They aren't showing any signs of wear or breakdown yet. Would definitely purchase again. ",True,True,False,False,2,0,2025-05-18 01:44:28+00:00,2025-06-17 07:17:08+00:00,art,5.0,5.0,5.0,5.0,5.0,Chelsea,5.0,0.0,0.0
439,50511857,web,us,en,Very bad ,"Mattress light and very uncomfortable. I took a hard one, and it was soft. I do not recommend!",True,False,True,False,10,0,2025-05-14 18:14:59+00:00,2025-09-08 18:58:33+00:00,art,1.0,2.0,2.0,2.0,,Michal,2.0,1.0,1.0
440,50511857,email,au,en,VALEVÅG mattress is an easy to install and transport product.Comfortable and durable,Comfortable and easy to transport thank you ,True,True,False,False,0,0,2025-05-14 00:42:34+00:00,2025-05-14 01:22:52+00:00,art,5.0,5.0,5.0,5.0,5.0,Katherine,5.0,0.0,0.0
441,50511857,email,ca,en,Great value ,Comfortable. Easy to get home. ,True,True,False,False,0,0,2025-05-13 18:37:14+00:00,2025-05-19 12:14:57+00:00,art,5.0,5.0,5.0,5.0,5.0,Shirley,5.0,0.0,0.0
442,50511857,email,ca,en,Comfortable ,Warm and affordable ,,True,False,False,0,0,2025-05-13 00:51:00+00:00,2025-05-20 02:38:28+00:00,art,5.0,5.0,5.0,5.0,5.0,Shadi,5.0,0.0,0.0
443,50511857,email,au,en,Velevag mattress,Comfotable mattress,,True,False,False,0,0,2025-05-13 00:43:26+00:00,2025-05-19 04:07:32+00:00,art,4.0,4.0,4.0,4.0,4.0,Maryam,4.0,0.0,0.0
444,50511857,email,ca,en,Sleep like a baby. ,Like the title says I've been sleeping like a baby since getting my new mattress. ,True,True,False,False,3,0,2025-05-12 17:43:09+00:00,2025-07-18 01:25:01+00:00,art,5.0,5.0,5.0,5.0,5.0,Tammy,5.0,0.0,0.0
445,50511857,web-profile,us,en,Pain in lowerback,Terrible!,True,True,False,False,10,0,2025-05-11 13:04:03+00:00,2025-09-08 18:58:42+00:00,art,1.0,1.0,1.0,1.0,1.0,Roman,1.0,0.0,0.0
446,50511857,email,au,en,Epic,"Absolutely worth the value! A fantastic, well priced mattress. Very comfortable and it was even better with a mattress topper. Like sleeping on a hotel quality bed! ",True,True,False,False,2,0,2025-05-11 04:45:27+00:00,2025-09-24 22:25:43+00:00,art,5.0,5.0,5.0,5.0,5.0,Mon,5.0,0.0,0.0
447,50511857,email,au,en,Good mattess,Nice,True,True,False,False,1,0,2025-05-11 01:46:03+00:00,2025-06-05 17:14:51+00:00,art,4.0,4.0,4.0,4.0,4.0,Athena,4.0,0.0,0.0
448,50511857,email,us,en,Kids bed,My kid loves his bed it was ready to go after one day of fluffing to its fullest ,,True,False,False,2,0,2025-05-09 02:36:01+00:00,2025-07-14 06:11:50+00:00,art,5.0,5.0,5.0,5.0,5.0,Sal,5.0,0.0,0.0
449,50511857,email,ca,en,mattress,An excellent firm mattress,True,True,False,False,5,0,2025-05-06 08:21:32+00:00,2025-08-18 17:54:51+00:00,art,5.0,5.0,5.0,5.0,5.0,Miguel,5.0,0.0,0.0
